vehicle,colour,passing distance,street,Time,hour,helmet,kerb,Bikelane,City,date
2,3,1.896,3,14:05,14:00,0,0.25,0,2,5-Jun
1,4,1.726,3,14:05,14:00,0,0.25,0,2,5-Jun
1,2,1.119,3,14:05,14:00,0,0.25,0,2,5-Jun
1,3,2.229,3,14:05,14:00,0,0.25,0,2,5-Jun
1,2,1.329,3,14:05,14:00,0,0.25,0,2,5-Jun
3,5,1.176,3,14:05,14:00,0,0.25,0,2,5-Jun
5,4,1.207,3,14:22,14:00,1,0.25,0,2,5-Jun
5,1,2.062,3,14:22,14:00,1,0.25,0,2,5-Jun
1,2,1.152,3,14:22,14:00,1,0.25,0,2,5-Jun
1,2,1.699,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,2.082,3,14:22,14:00,1,0.25,0,2,5-Jun
2,2,1.265,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.503,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.038,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,1.57,3,14:22,14:00,1,0.25,1,2,5-Jun
1,3,1.45,3,14:22,14:00,1,0.25,1,2,5-Jun
1,5,1.756,3,14:22,14:00,1,0.25,1,2,5-Jun
2,4,1.764,3,14:22,14:00,1,0.25,0,2,5-Jun
7,1,1.76,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.945,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,1.343,3,14:22,14:00,1,0.25,0,2,5-Jun
2,4,1.462,3,14:22,14:00,1,0.25,0,2,5-Jun
2,4,0.978,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.645,3,14:22,14:00,1,0.25,0,2,5-Jun
3,2,1.619,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.475,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.329,3,14:22,14:00,1,0.25,0,2,5-Jun
1,1,1.678,3,14:22,14:00,1,0.25,0,2,5-Jun
1,5,1.904,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,1.223,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,0.768,3,14:22,14:00,1,0.25,0,2,5-Jun
1,3,1.413,3,14:33,14:00,1,0.5,0,2,5-Jun
1,1,1.279,3,14:33,14:00,1,0.5,0,2,5-Jun
2,4,1.265,3,14:33,14:00,1,0.5,0,2,5-Jun
2,4,1.507,3,14:33,14:00,1,0.5,0,2,5-Jun
1,1,1.714,3,14:33,14:00,1,0.5,0,2,5-Jun
1,3,2.744,3,14:33,14:00,1,0.5,0,2,5-Jun
2,4,1.769,3,14:33,14:00,1,0.5,0,2,5-Jun
1,5,1.66,3,14:33,14:00,1,0.5,0,2,5-Jun
1,6,1.586,3,14:33,14:00,1,0.5,0,2,5-Jun
1,5,1.42,3,14:33,14:00,1,0.5,0,2,5-Jun
6,5,0.74,3,14:33,14:00,1,0.5,0,2,5-Jun
7,5,1.596,3,14:33,14:00,1,0.5,0,2,5-Jun
1,6,1.522,3,14:33,14:00,1,0.5,0,2,5-Jun
5,2,0.981,3,14:33,14:00,1,0.5,0,2,5-Jun
3,1,2.28,3,14:33,14:00,1,0.5,0,2,5-Jun
1,3,1.627,3,14:33,14:00,1,0.5,1,2,5-Jun
2,4,1.078,3,14:33,14:00,1,0.5,0,2,5-Jun
3,1,0.904,3,14:33,14:00,1,0.5,0,2,5-Jun
2,1,1.095,3,14:33,14:00,1,0.5,0,2,5-Jun
1,5,1.83,3,14:33,14:00,1,0.5,0,2,5-Jun
1,1,1.296,3,14:33,14:00,1,0.5,0,2,5-Jun
1,2,1.887,3,14:33,14:00,1,0.5,0,2,5-Jun
2,4,1.805,3,14:33,14:00,1,0.5,0,2,5-Jun
2,4,1.257,3,14:33,14:00,1,0.5,0,2,5-Jun
3,1,1.554,3,14:33,14:00,1,0.5,0,2,5-Jun
1,6,2.094,3,14:33,14:00,1,0.5,0,2,5-Jun
1,3,1.264,3,14:33,14:00,1,0.5,0,2,5-Jun
1,1,1.82,3,14:53,14:00,1,0.75,0,2,5-Jun
1,3,1.29,3,14:53,14:00,1,0.75,0,2,5-Jun
1,5,1.418,3,14:53,14:00,1,0.75,0,2,5-Jun
2,4,1.31,3,14:53,14:00,1,0.75,0,2,5-Jun
1,1,1.475,3,14:53,14:00,1,0.75,0,2,5-Jun
1,2,1.629,3,14:53,14:00,1,0.75,0,2,5-Jun
1,1,1.53,3,14:53,14:00,1,0.75,0,2,5-Jun
2,2,1.293,3,14:53,14:00,1,0.75,0,2,5-Jun
2,6,2.094,3,14:53,14:00,1,0.75,0,2,5-Jun
3,2,1.366,3,14:53,14:00,1,0.75,0,2,5-Jun
2,4,1.327,3,14:53,14:00,1,0.75,0,2,5-Jun
1,1,1.679,3,14:53,14:00,1,0.75,0,2,5-Jun
5,4,1.827,3,14:53,14:00,1,0.75,0,2,5-Jun
1,5,0.901,3,14:53,14:00,1,0.75,0,2,5-Jun
1,3,0.95,3,14:53,14:00,1,0.75,0,2,5-Jun
1,5,1.559,3,14:53,14:00,1,0.75,0,2,5-Jun
1,4,0.735,3,14:53,14:00,1,0.75,0,2,5-Jun
2,4,1.107,3,14:53,14:00,1,0.75,0,2,5-Jun
2,4,0.493,3,15:02,14:00,0,0.75,0,2,5-Jun
1,1,1.319,3,15:02,14:00,0,0.75,0,2,5-Jun
1,2,2.493,3,15:02,14:00,0,0.75,0,2,5-Jun
1,3,1.578,3,15:02,14:00,0,0.75,0,2,5-Jun
1,1,1.553,3,15:02,14:00,0,0.75,0,2,5-Jun
1,6,0.872,3,15:02,14:00,0,0.75,0,2,5-Jun
1,5,1.702,3,15:02,14:00,0,0.75,0,2,5-Jun
1,1,1.785,3,15:02,14:00,0,0.75,0,2,5-Jun
1,5,1.178,3,15:18,15:00,1,0.75,0,2,5-Jun
1,2,1.077,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.538,3,15:18,15:00,1,0.75,0,2,5-Jun
1,1,1.971,3,15:18,15:00,1,0.75,0,2,5-Jun
1,4,1.673,3,15:18,15:00,1,0.75,0,2,5-Jun
1,6,1.516,3,15:18,15:00,1,0.75,0,2,5-Jun
1,1,1.194,3,15:18,15:00,1,0.75,0,2,5-Jun
7,1,1.385,3,15:18,15:00,1,0.75,0,2,5-Jun
3,1,1.48,3,15:18,15:00,1,0.75,0,2,5-Jun
2,4,1.383,3,15:18,15:00,1,0.75,0,2,5-Jun
1,5,1.376,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.104,3,15:18,15:00,1,0.75,0,2,5-Jun
1,1,1.141,3,15:18,15:00,1,0.75,0,2,5-Jun
1,4,1.871,3,15:18,15:00,1,0.75,0,2,5-Jun
1,2,1.163,3,15:18,15:00,1,0.75,0,2,5-Jun
1,9,1.294,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.076,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,2.108,3,15:18,15:00,1,0.75,0,2,5-Jun
1,5,1.323,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.572,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.922,3,15:18,15:00,1,0.75,0,2,5-Jun
3,5,1.205,3,15:18,15:00,1,0.75,0,2,5-Jun
1,3,1.311,3,15:18,15:00,1,0.75,0,2,5-Jun
1,1,1.436,3,15:18,15:00,1,0.75,0,2,5-Jun
1,2,2.123,3,15:18,15:00,1,0.75,0,2,5-Jun
1,2,1.618,3,15:18,15:00,1,0.75,0,2,5-Jun
2,2,0.697,3,15:18,15:00,1,0.75,0,2,5-Jun
1,1,1.384,3,15:18,15:00,1,0.75,0,2,5-Jun
5,3,1.27,3,15:34,15:00,0,0.75,0,2,5-Jun
2,4,1.125,3,15:34,15:00,0,0.75,0,2,5-Jun
1,5,1.598,3,15:34,15:00,0,0.75,0,2,5-Jun
1,5,1.329,3,15:34,15:00,0,0.75,0,2,5-Jun
1,1,1.499,3,15:34,15:00,0,0.75,0,2,5-Jun
1,1,1.549,3,15:34,15:00,0,0.75,0,2,5-Jun
3,5,1.486,3,15:34,15:00,0,0.75,0,2,5-Jun
3,3,0.925,3,15:34,15:00,0,0.75,0,2,5-Jun
2,3,1.914,3,15:34,15:00,0,0.75,0,2,5-Jun
5,4,1.421,3,15:34,15:00,0,0.75,0,2,5-Jun
1,5,1.842,3,15:34,15:00,0,0.75,1,2,5-Jun
1,1,1.266,3,15:34,15:00,0,0.75,1,2,5-Jun
1,3,1.804,3,15:34,15:00,0,0.75,0,2,5-Jun
4,4,1.557,3,15:34,15:00,0,0.75,0,2,5-Jun
4,4,1.116,3,15:34,15:00,0,0.75,0,2,5-Jun
1,3,2.021,3,15:34,15:00,0,0.75,0,2,5-Jun
1,5,1.251,3,15:34,15:00,0,0.75,0,2,5-Jun
2,4,2.066,3,15:34,15:00,0,0.75,0,2,5-Jun
2,1,1.491,3,15:34,15:00,0,0.75,0,2,5-Jun
1,3,1.519,3,15:34,15:00,0,0.75,0,2,5-Jun
7,9,2.086,3,11:39,11:00,0,1,0,2,6-Jun
1,3,1.838,3,11:39,11:00,0,1,1,2,6-Jun
2,9,1.107,3,11:39,11:00,0,1,0,2,6-Jun
2,4,1.503,3,11:39,11:00,0,1,0,2,6-Jun
6,5,1.406,3,11:54,11:00,0,1,0,2,6-Jun
1,3,1.222,3,11:54,11:00,0,1,0,2,6-Jun
1,3,1.037,3,11:54,11:00,0,1,0,2,6-Jun
1,4,1.669,3,11:54,11:00,0,1,0,2,6-Jun
1,2,1.469,3,11:54,11:00,0,1,0,2,6-Jun
2,4,1.253,3,11:54,11:00,0,1,0,2,6-Jun
1,1,1.197,3,11:54,11:00,0,1,0,2,6-Jun
2,4,1.313,3,12:13,12:00,1,1,0,2,6-Jun
1,5,2.464,3,12:13,12:00,1,1,0,2,6-Jun
1,1,1.488,3,12:13,12:00,1,1,0,2,6-Jun
1,5,1.608,3,12:13,12:00,1,1,0,2,6-Jun
1,3,1.151,3,12:13,12:00,1,1,0,2,6-Jun
1,1,1.636,3,12:13,12:00,1,1,0,2,6-Jun
1,5,1.675,3,12:13,12:00,1,1,0,2,6-Jun
1,3,1.805,3,12:13,12:00,1,1,0,2,6-Jun
1,3,1.437,3,12:13,12:00,1,1,0,2,6-Jun
1,1,1.291,3,12:19,12:00,1,1,0,2,6-Jun
1,1,1.189,3,12:19,12:00,1,1,0,2,6-Jun
1,9,1.709,3,12:19,12:00,1,1,0,2,6-Jun
4,4,1.324,3,13:11,13:00,0,1.25,0,2,6-Jun
1,3,1.022,3,13:11,13:00,0,1.25,0,2,6-Jun
2,3,0.876,3,13:11,13:00,0,1.25,0,2,6-Jun
1,2,1.209,3,13:26,13:00,1,1.25,0,2,6-Jun
1,1,2.202,3,14:16,14:00,1,0.75,0,2,6-Jun
1,2,1.488,3,14:16,14:00,1,0.75,0,2,6-Jun
2,3,1.6,3,14:16,14:00,1,0.75,0,2,6-Jun
4,4,1.226,3,14:16,14:00,1,0.75,0,2,6-Jun
1,3,1.617,3,14:16,14:00,1,0.75,0,2,6-Jun
1,1,1.22,3,14:16,14:00,1,0.75,1,2,6-Jun
1,3,1.286,3,14:16,14:00,1,0.75,1,2,6-Jun
1,3,1.249,3,14:16,14:00,1,0.75,1,2,6-Jun
1,1,1.317,3,14:16,14:00,1,0.75,0,2,6-Jun
1,1,1.452,3,14:16,14:00,1,0.75,0,2,6-Jun
1,5,1.509,3,14:16,14:00,1,0.75,0,2,6-Jun
1,5,1.944,3,14:16,14:00,1,0.75,0,2,6-Jun
1,1,1.638,3,14:16,14:00,1,0.75,0,2,6-Jun
1,3,1.526,3,14:16,14:00,1,0.75,0,2,6-Jun
1,5,1.123,3,14:43,14:00,1,0.5,0,2,6-Jun
1,3,2.163,3,14:43,14:00,1,0.5,0,2,6-Jun
1,3,2.433,3,14:43,14:00,1,0.5,1,2,6-Jun
2,4,1.724,3,14:43,14:00,1,0.5,0,2,6-Jun
1,3,1.253,3,14:43,14:00,1,0.5,0,2,6-Jun
1,3,1.161,3,14:43,14:00,1,0.5,0,2,6-Jun
1,1,1.953,3,14:43,14:00,1,0.5,0,2,6-Jun
1,6,0.82,3,14:43,14:00,1,0.5,0,2,6-Jun
7,9,1.677,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.024,3,15:27,15:00,0,0.25,0,2,6-Jun
1,9,1.071,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.138,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.763,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,2.387,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.253,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,0.914,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,1.284,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.733,3,15:27,15:00,0,0.25,0,2,6-Jun
1,9,1.516,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.896,3,15:27,15:00,0,0.25,0,2,6-Jun
1,2,1.749,3,15:27,15:00,0,0.25,0,2,6-Jun
1,5,1.703,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.435,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.124,3,15:27,15:00,0,0.25,0,2,6-Jun
2,5,1.608,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,1.429,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.835,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,1.751,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.867,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.948,3,15:27,15:00,0,0.25,0,2,6-Jun
1,2,1.525,3,15:27,15:00,0,0.25,0,2,6-Jun
1,3,1.793,3,15:27,15:00,0,0.25,0,2,6-Jun
2,4,1.838,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.463,3,15:27,15:00,0,0.25,0,2,6-Jun
6,3,1.305,3,15:27,15:00,0,0.25,0,2,6-Jun
1,5,1.777,3,15:27,15:00,0,0.25,1,2,6-Jun
1,4,1.584,3,15:27,15:00,0,0.25,1,2,6-Jun
1,6,1.604,3,15:27,15:00,0,0.25,1,2,6-Jun
1,1,1.764,3,15:27,15:00,0,0.25,1,2,6-Jun
1,3,1.424,3,15:27,15:00,0,0.25,1,2,6-Jun
1,1,2.47,3,15:27,15:00,0,0.25,1,2,6-Jun
1,2,2.661,3,15:27,15:00,0,0.25,0,2,6-Jun
1,1,1.037,3,11:51,11:00,1,0.5,0,2,7-Jun
1,2,1.937,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,1.533,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.36,3,11:51,11:00,1,0.5,0,2,7-Jun
1,6,1.105,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.381,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.196,3,11:51,11:00,1,0.5,0,2,7-Jun
1,4,1.362,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,1.021,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.686,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,1.407,3,11:51,11:00,1,0.5,0,2,7-Jun
2,2,1.593,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,1.197,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,2.249,3,11:51,11:00,1,0.5,0,2,7-Jun
3,5,1.964,3,11:51,11:00,1,0.5,0,2,7-Jun
1,5,1.541,3,11:51,11:00,1,0.5,0,2,7-Jun
1,5,1.846,3,11:51,11:00,1,0.5,0,2,7-Jun
1,6,1.544,3,11:51,11:00,1,0.5,0,2,7-Jun
1,5,1.284,3,11:51,11:00,1,0.5,0,2,7-Jun
5,1,1.016,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.516,3,11:51,11:00,1,0.5,0,2,7-Jun
1,2,1.642,3,11:51,11:00,1,0.5,0,2,7-Jun
7,2,1.26,3,11:51,11:00,1,0.5,0,2,7-Jun
6,3,1.255,3,11:51,11:00,1,0.5,0,2,7-Jun
6,1,1.557,3,11:51,11:00,1,0.5,0,2,7-Jun
2,2,1.629,3,11:51,11:00,1,0.5,0,2,7-Jun
1,6,1.111,3,11:51,11:00,1,0.5,0,2,7-Jun
1,5,1.961,3,11:51,11:00,1,0.5,0,2,7-Jun
1,6,1.847,3,11:51,11:00,1,0.5,0,2,7-Jun
3,6,1.398,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.443,3,11:51,11:00,1,0.5,0,2,7-Jun
2,4,1.9,3,11:51,11:00,1,0.5,0,2,7-Jun
1,6,1.569,3,11:51,11:00,1,0.5,0,2,7-Jun
2,4,2.279,3,11:51,11:00,1,0.5,0,2,7-Jun
1,1,1.633,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.162,3,11:51,11:00,1,0.5,0,2,7-Jun
2,3,1.106,3,11:51,11:00,1,0.5,0,2,7-Jun
7,6,1.055,3,11:51,11:00,1,0.5,0,2,7-Jun
1,3,1.737,3,11:51,11:00,1,0.5,0,2,7-Jun
1,5,1.368,3,11:51,11:00,1,0.5,1,2,7-Jun
1,4,1.492,3,11:58,11:00,0,0.5,0,2,7-Jun
1,1,1.443,3,11:58,11:00,0,0.5,0,2,7-Jun
2,4,1.714,3,11:58,11:00,0,0.5,0,2,7-Jun
1,1,0.883,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.28,3,11:58,11:00,0,0.5,0,2,7-Jun
2,4,1.192,3,11:58,11:00,0,0.5,0,2,7-Jun
1,1,1.319,3,11:58,11:00,0,0.5,0,2,7-Jun
2,5,1.441,3,11:58,11:00,0,0.5,0,2,7-Jun
3,1,0.984,3,11:58,11:00,0,0.5,0,2,7-Jun
1,5,1.212,3,11:58,11:00,0,0.5,0,2,7-Jun
1,2,1.452,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.845,3,11:58,11:00,0,0.5,0,2,7-Jun
1,1,1.74,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.512,3,11:58,11:00,0,0.5,0,2,7-Jun
1,2,1.847,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.561,3,11:58,11:00,0,0.5,0,2,7-Jun
1,1,1.985,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.047,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.315,3,11:58,11:00,0,0.5,0,2,7-Jun
2,4,1.116,3,11:58,11:00,0,0.5,0,2,7-Jun
2,4,1.259,3,11:58,11:00,0,0.5,0,2,7-Jun
1,4,1.58,3,11:58,11:00,0,0.5,0,2,7-Jun
5,2,1.676,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,1.286,3,11:58,11:00,0,0.5,0,2,7-Jun
2,2,1.608,3,11:58,11:00,0,0.5,0,2,7-Jun
1,6,1.49,3,11:58,11:00,0,0.5,0,2,7-Jun
1,4,1.412,3,11:58,11:00,0,0.5,0,2,7-Jun
3,5,1.411,3,11:58,11:00,0,0.5,0,2,7-Jun
1,3,2.108,3,12:13,12:00,1,0.75,0,2,7-Jun
1,1,1.425,3,12:13,12:00,1,0.75,0,2,7-Jun
1,1,0.691,3,12:13,12:00,1,0.75,0,2,7-Jun
2,3,1.025,3,12:13,12:00,1,0.75,0,2,7-Jun
5,2,1.904,3,12:13,12:00,1,0.75,0,2,7-Jun
1,5,1.495,3,12:13,12:00,1,0.75,0,2,7-Jun
1,1,1.459,3,12:13,12:00,1,0.75,0,2,7-Jun
7,4,1.189,3,12:13,12:00,1,0.75,0,2,7-Jun
3,5,1.008,3,12:13,12:00,1,0.75,1,2,7-Jun
1,1,1.349,3,12:13,12:00,1,0.75,1,2,7-Jun
1,3,1.134,3,12:13,12:00,1,0.75,1,2,7-Jun
2,4,1.524,3,12:13,12:00,1,0.75,0,2,7-Jun
1,1,1.853,3,12:13,12:00,1,0.75,0,2,7-Jun
1,1,0.809,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.06,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.5,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.427,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.725,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.413,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.296,5,10:41,10:00,1,1.25,0,1,19-Jun
3,6,1.037,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,0.999,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.359,5,10:41,10:00,1,1.25,0,1,19-Jun
3,6,1.073,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.14,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.222,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.64,5,10:41,10:00,1,1.25,0,1,19-Jun
2,4,1.68,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.268,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.848,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,1.472,5,10:41,10:00,1,1.25,0,1,19-Jun
2,4,1.583,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.36,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.255,5,10:41,10:00,1,1.25,0,1,19-Jun
1,2,1.492,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.396,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,0.993,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.106,5,10:41,10:00,1,1.25,0,1,19-Jun
3,1,1.744,5,10:41,10:00,1,1.25,0,1,19-Jun
5,1,1.16,5,10:41,10:00,1,1.25,0,1,19-Jun
1,6,2.003,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.345,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.287,5,10:41,10:00,1,1.25,0,1,19-Jun
4,2,1.528,5,10:41,10:00,1,1.25,0,1,19-Jun
5,4,1.736,5,10:41,10:00,1,1.25,0,1,19-Jun
5,4,0.822,5,10:41,10:00,1,1.25,0,1,19-Jun
4,4,1.036,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.163,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.81,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,1.531,5,10:41,10:00,1,1.25,0,1,19-Jun
1,5,1.395,5,10:41,10:00,1,1.25,0,1,19-Jun
6,3,0.89,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,2.004,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.247,5,10:41,10:00,1,1.25,0,1,19-Jun
1,1,2,5,10:41,10:00,1,1.25,0,1,19-Jun
1,3,1.317,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.331,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.123,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,0.824,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.377,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.224,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.217,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.372,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.105,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.088,5,11:09,10:00,1,1.25,0,1,19-Jun
3,3,2.245,5,11:09,10:00,1,1.25,0,1,19-Jun
2,3,1.313,5,11:09,10:00,1,1.25,0,1,19-Jun
1,5,1.467,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.702,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.574,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.377,5,11:09,10:00,1,1.25,0,1,19-Jun
2,1,2.42,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.495,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,0.836,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,2.03,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.806,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.136,5,11:09,10:00,1,1.25,0,1,19-Jun
5,9,0.875,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.421,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.11,5,11:09,10:00,1,1.25,0,1,19-Jun
5,4,1.349,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.553,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.303,5,11:09,10:00,1,1.25,0,1,19-Jun
1,2,1.662,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.378,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.397,5,11:09,10:00,1,1.25,0,1,19-Jun
6,4,1.167,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.982,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.739,5,11:09,10:00,1,1.25,0,1,19-Jun
6,4,0.913,5,11:09,10:00,1,1.25,0,1,19-Jun
1,1,1.002,5,11:09,10:00,1,1.25,0,1,19-Jun
2,4,1.176,5,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.101,5,11:09,10:00,1,1.25,0,1,19-Jun
1,5,1.382,4,11:09,10:00,1,1.25,0,1,19-Jun
4,2,1.154,4,11:09,10:00,1,1.25,0,1,19-Jun
1,3,1.458,5,11:00,10:00,1,1.25,0,1,19-Jun
1,3,1.445,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.374,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.135,5,11:00,10:00,1,1.25,0,1,19-Jun
6,3,1.302,5,11:00,10:00,1,1.25,0,1,19-Jun
1,4,1.392,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,1.48,5,11:00,10:00,1,1.25,0,1,19-Jun
1,2,0.979,5,11:00,10:00,1,1.25,0,1,19-Jun
2,9,1.354,5,11:00,10:00,1,1.25,0,1,19-Jun
1,3,1.26,5,11:00,10:00,1,1.25,0,1,19-Jun
1,2,1.172,5,11:00,10:00,1,1.25,0,1,19-Jun
5,4,0.814,5,11:00,10:00,1,1.25,0,1,19-Jun
1,1,0.9,5,11:00,10:00,1,1.25,0,1,19-Jun
1,6,1.031,5,11:00,10:00,1,1.25,0,1,19-Jun